,Age,MP,Starts,Min,90s,Player,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasProg,PasAtt,PasCmp,Assists,PasAss,PPA,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,Fls,Fld,Off,AerWon,AerLost,AerWon%
1478,24,20,16,1434,15.9,Douglas Luiz,2,1.07,0.38,35.3,0.12,0.33,26.2,0.13,0.0,0.0,48.7,58.9,82.6,3.96,58.9,48.7,0.25,1.64,0.69,3.21,2.14,0.75,0.13,0.06,0.06,0.06,0.31,0.19,0.06,0.0,0.0,0.0,0.06,2.33,1.26,0.82,1.57,52.0,0.75,1.38,0.19,1.19,1.38,3.71,0.63,0.06,69.0,36.7,188.3,85.1,1.51,1.13,0.13,1.01,1.01,42.2,1.01,0.13,0.06,1.57,1.26,0.06,1.07,0.94,53.1
1479,29,9,4,395,4.4,Romelu Lukaku,1,2.05,0.91,44.4,0.11,0.25,12.9,0.0,0.0,0.0,12.0,19.3,62.4,1.59,19.3,12.0,0.23,1.14,1.14,2.27,1.82,0.0,0.23,0.23,0.0,0.0,0.68,0.45,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.23,0.23,100.0,0.0,0.0,0.0,0.0,0.0,0.23,0.45,0.0,28.0,15.9,65.2,19.5,0.45,0.91,0.23,3.64,1.82,24.1,8.64,0.0,0.0,0.91,0.23,0.68,2.73,3.18,46.2
1480,20,19,18,1637,18.2,Castello Lukeba,1,0.27,0.11,40.0,0.2,0.5,12.2,0.0,0.0,0.0,62.3,69.6,89.5,4.45,69.6,62.3,0.0,0.11,0.11,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.44,0.55,80.0,0.11,1.32,0.77,0.55,1.76,2.47,2.14,0.0,77.5,63.8,325.1,160.6,0.44,0.93,0.05,0.6,0.27,58.1,0.27,0.16,0.0,1.21,0.66,0.0,1.15,1.21,48.8
1481,25,18,18,1483,16.5,Dodi Lukebakio,7,2.36,0.91,38.5,0.13,0.33,20.2,0.06,0.12,0.12,16.2,24.0,67.4,1.52,24.0,16.2,0.06,0.91,0.97,2.91,1.7,0.36,0.48,0.06,0.24,0.06,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.73,0.42,0.36,0.91,40.0,0.55,1.03,0.3,0.73,0.48,1.21,0.67,0.0,37.9,24.4,197.9,95.0,3.52,2.0,1.82,2.97,1.82,26.1,7.09,0.36,0.0,1.39,2.0,0.48,0.61,1.09,35.7
1482,26,1,0,1,0.0,Saa Luki?,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,26,16,13,1195,13.3,Saa Luki?,2,1.13,0.23,20.0,0.07,0.33,20.2,0.08,0.08,0.08,47.1,55.0,85.7,3.31,55.0,47.1,0.0,1.2,0.6,3.31,2.63,0.23,0.0,0.15,0.23,0.08,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.58,1.05,0.68,1.13,60.0,0.45,1.28,0.53,0.75,0.98,2.56,0.75,0.0,63.9,33.7,177.4,79.5,1.95,1.35,0.3,1.28,0.6,41.8,2.48,0.3,0.0,1.95,0.75,0.0,1.65,1.65,50.0
1484,24,5,5,450,5.0,Andriy Lunin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,31.6,90.5,0.0,31.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,21.0,95.4,39.2,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,31,1,1,90,1.0,Andrey Lunyov,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,79.5,0.0,44.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,177.0,134.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,26,20,20,1714,19.0,Sebastiano Luperto,1,0.32,0.16,50.0,0.17,0.33,14.0,0.0,0.0,0.0,42.3,48.6,87.0,2.42,48.6,42.3,0.0,0.16,0.11,0.58,0.47,0.05,0.0,0.05,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.47,0.37,0.42,87.5,0.05,1.42,1.0,0.42,1.05,2.05,4.58,0.0,58.3,31.6,147.9,81.7,0.37,0.21,0.05,0.21,0.11,32.7,0.16,0.16,0.11,0.58,0.74,0.0,1.58,1.68,48.4
1487,26,13,7,697,7.7,Lyanco,0,1.04,0.39,37.5,0.0,0.0,21.4,0.0,0.0,0.0,31.3,44.2,70.9,2.6,44.2,31.3,0.0,0.13,0.13,0.78,0.52,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.3,1.04,1.69,61.5,0.65,1.3,1.04,0.26,1.56,3.51,3.51,0.26,55.2,29.4,151.9,79.7,0.65,0.65,0.13,1.3,0.52,26.4,0.26,0.52,0.0,1.43,0.78,0.0,2.34,1.17,66.7
1488,29,16,10,894,9.9,Charalambos Lykogiannis,1,1.62,0.51,31.3,0.06,0.2,27.0,0.4,0.0,0.0,38.8,55.8,69.6,3.54,55.8,38.8,0.0,1.41,1.21,2.32,1.52,0.4,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.01,0.51,0.51,1.01,50.0,0.51,0.61,0.3,0.3,1.52,2.53,2.73,0.0,66.2,35.1,148.6,80.3,2.32,1.62,0.0,0.71,0.0,41.5,3.54,0.3,0.0,1.11,0.91,0.1,1.41,1.31,51.9
1489,32,18,6,618,6.9,Youssouf M'Changama,0,1.59,0.14,9.1,0.0,0.0,27.9,0.58,0.0,0.0,38.1,46.2,82.4,4.78,46.2,38.1,0.0,1.16,0.87,3.33,2.17,0.58,0.0,0.0,0.58,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.03,0.87,0.58,1.01,57.1,0.43,0.58,0.0,0.58,1.01,3.04,0.43,0.14,58.8,41.9,216.1,81.0,2.17,1.01,0.14,1.74,0.87,38.7,3.77,0.0,0.0,1.01,1.88,0.0,0.72,0.14,83.3
1490,27,5,1,165,1.8,Awer Mabil,0,1.67,0.56,33.3,0.0,0.0,17.3,0.0,0.0,0.0,18.9,30.0,63.0,2.22,30.0,18.9,0.0,0.56,0.0,1.11,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.56,1.67,33.3,1.11,0.56,0.56,0.0,0.0,1.11,0.56,0.0,42.8,26.1,130.6,73.3,2.78,1.11,0.0,3.89,0.56,31.7,7.78,0.0,0.0,0.0,1.67,0.0,0.56,2.78,16.7
1491,24,18,17,1547,17.2,Alexis Mac Allister,5,2.03,0.76,37.1,0.06,0.15,24.7,0.35,0.17,0.17,51.1,57.8,88.4,4.59,57.8,51.1,0.0,1.05,0.7,2.5,1.8,0.35,0.12,0.12,0.06,0.06,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.79,1.63,1.4,2.79,50.0,1.4,0.81,0.06,0.76,1.16,3.95,0.29,0.06,67.9,39.0,163.9,78.5,1.22,1.4,0.06,0.93,1.1,47.8,1.34,0.35,0.0,1.1,1.4,0.0,0.7,0.29,70.6
1492,29,19,16,1379,15.3,Deiver Machado,1,0.65,0.2,30.0,0.1,0.33,18.0,0.0,0.0,0.0,29.3,35.8,81.8,2.16,35.8,29.3,0.07,0.52,0.85,1.57,0.98,0.13,0.0,0.0,0.33,0.13,0.26,0.07,0.13,0.0,0.0,0.0,0.07,2.35,1.37,1.05,1.57,66.7,0.52,0.85,0.26,0.59,0.92,3.27,1.18,0.0,45.3,29.6,184.2,80.5,2.42,1.7,0.46,1.31,0.39,26.1,6.14,0.2,0.07,1.9,2.03,0.33,0.52,1.18,30.8
1493,30,2,2,180,2.0,Darwin Machís,0,1.5,0.5,33.3,0.0,0.0,14.4,0.0,0.0,0.0,19.5,30.5,63.9,2.5,30.5,19.5,0.5,2.0,2.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,1.5,33.3,1.0,0.5,0.0,0.5,0.5,2.0,1.5,0.0,43.0,32.0,207.5,78.0,3.5,3.0,0.5,2.5,1.5,29.5,7.5,0.0,0.0,1.5,1.5,0.5,0.0,1.5,0.0
1494,26,16,15,1273,14.1,James Maddison,9,3.19,1.06,33.3,0.2,0.6,20.2,0.5,0.0,0.0,35.3,45.9,77.0,6.17,45.9,35.3,0.35,2.48,0.92,4.61,2.91,0.85,0.21,0.21,0.28,0.14,0.5,0.43,0.07,0.0,0.0,0.0,0.0,1.84,0.78,0.71,2.06,34.5,1.35,0.57,0.0,0.57,0.64,2.48,0.35,0.0,56.2,37.6,200.1,88.4,2.48,1.63,0.99,1.7,0.99,43.5,5.89,0.43,0.0,1.21,2.55,0.14,0.14,0.5,22.2
1495,20,2,1,112,1.2,Noni Madueke,0,1.67,0.83,50.0,0.0,0.0,18.6,0.0,0.0,0.0,37.5,47.5,78.9,5.83,47.5,37.5,0.0,1.67,1.67,1.67,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0,4.17,0.83,3.33,0.0,1.67,0.0,0.0,59.2,40.8,332.5,131.7,3.33,0.0,0.83,1.67,3.33,48.3,13.3,0.0,0.0,0.83,0.83,0.0,0.0,0.83,0.0
1496,25,19,18,1560,17.3,Pablo Maffeo,1,0.58,0.12,20.0,0.1,0.5,15.5,0.0,0.0,0.0,27.3,38.9,70.3,1.97,38.9,27.3,0.12,0.75,0.87,1.73,1.16,0.23,0.06,0.06,0.23,0.0,0.17,0.06,0.0,0.0,0.06,0.06,0.0,2.14,1.39,1.16,2.08,55.6,0.92,1.04,0.46,0.58,0.75,2.89,2.25,0.0,50.0,24.6,157.5,77.2,2.49,1.97,0.4,1.68,1.04,27.7,4.62,0.23,0.06,0.98,1.85,0.12,1.1,1.1,50.0
1497,29,3,1,123,1.4,Lisandro Magallán,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.29,53.8,0.71,9.29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.71,2.14,2.14,100.0,0.0,0.71,0.0,0.71,0.0,2.14,3.57,0.0,15.7,2.86,5.0,1.43,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,2.14,0.0,0.0,0.71,0.0,100.0
1498,19,1,0,74,0.8,Soungoutou Magassa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,33.8,81.5,2.5,33.8,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.25,1.25,2.5,50.0,1.25,2.5,0.0,2.5,1.25,5.0,1.25,0.0,47.5,32.5,162.5,71.3,0.0,1.25,0.0,1.25,0.0,27.5,1.25,0.0,0.0,2.5,0.0,0.0,1.25,1.25,50.0
1499,24,10,9,653,7.3,Giulio Maggiore,0,0.55,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,37.4,49.0,76.3,6.3,49.0,37.4,0.0,0.41,1.51,1.92,1.51,0.0,0.0,0.27,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.92,0.82,0.96,1.92,50.0,0.96,2.33,0.55,1.78,1.1,3.01,0.55,0.0,59.7,30.5,112.2,44.1,0.68,0.27,0.0,1.78,0.41,36.4,1.37,0.14,0.0,1.51,1.23,0.0,0.82,1.23,40.0
1500,27,9,4,426,4.7,Giangiacomo Magnani,0,0.85,0.21,25.0,0.0,0.0,18.2,0.0,0.0,0.0,17.4,25.3,68.9,1.7,25.3,17.4,0.0,0.21,0.21,0.85,0.64,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.49,1.06,1.28,83.3,0.21,2.13,1.7,0.43,2.13,4.68,5.32,0.0,40.4,14.5,62.6,24.7,0.0,0.43,0.0,0.43,0.0,13.8,0.0,0.64,0.21,1.91,0.64,0.0,2.77,2.13,56.5
1501,24,18,10,955,10.6,Hugo Magnetti,0,1.04,0.38,36.4,0.0,0.0,27.0,0.0,0.0,0.0,33.8,41.0,82.3,3.87,41.0,33.8,0.09,0.75,0.66,2.08,1.79,0.0,0.0,0.19,0.0,0.09,0.28,0.09,0.0,0.0,0.09,0.0,0.09,2.92,1.7,1.79,3.77,47.5,1.98,0.75,0.09,0.66,1.42,4.34,0.66,0.0,49.7,33.8,205.3,94.1,1.6,1.79,0.0,0.66,0.94,28.6,1.32,0.0,0.0,0.47,2.08,0.0,0.57,0.85,40.0
1502,25,23,18,1661,18.5,Yohann Magnin,0,0.54,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,41.0,49.0,83.7,4.65,49.0,41.0,0.0,0.76,0.49,2.05,1.62,0.0,0.05,0.05,0.11,0.22,0.16,0.16,0.0,0.0,0.0,0.0,0.0,3.24,1.95,1.89,3.41,55.6,1.51,1.89,0.54,1.35,1.03,4.27,2.11,0.0,60.9,41.6,191.8,73.3,0.49,0.97,0.11,0.81,0.43,38.6,2.49,0.27,0.0,1.46,1.57,0.16,0.92,1.35,40.5
1503,29,9,4,391,4.3,Harry Maguire,0,0.23,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,50.0,57.0,87.8,2.33,57.0,50.0,0.0,0.23,0.0,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.7,0.7,0.93,75.0,0.23,3.02,1.86,1.16,1.63,2.56,4.88,0.0,69.5,38.8,214.2,133.3,0.7,0.23,0.0,0.0,0.0,46.5,0.47,0.7,0.0,0.7,0.47,0.0,2.09,1.86,52.9
1504,22,2,0,65,0.7,Jon Magunacelaya,0,1.43,1.43,100.0,0.0,0.0,10.8,0.0,0.0,0.0,11.4,22.9,50.0,0.0,22.9,11.4,0.0,2.86,0.0,5.71,4.29,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,1.43,1.43,0.0,40.0,25.7,158.6,100.0,2.86,1.43,0.0,4.29,0.0,21.4,4.29,0.0,0.0,1.43,1.43,0.0,0.0,2.86,0.0
1505,31,16,10,898,10.0,Riyad Mahrez,4,2.4,0.9,37.5,0.17,0.44,15.6,0.1,0.0,0.0,47.9,56.8,84.3,4.6,56.8,47.9,0.3,2.3,2.4,5.7,4.0,0.6,0.3,0.5,0.2,0.1,1.1,0.7,0.0,0.1,0.2,0.0,0.1,1.1,0.5,0.7,1.5,46.7,0.8,1.2,0.0,1.2,0.4,1.5,0.2,0.0,67.3,45.0,242.4,108.0,3.4,2.6,1.9,1.6,1.0,50.9,12.8,0.2,0.0,0.7,1.7,0.3,0.3,0.8,27.3
1506,24,16,11,923,10.3,Arne Maier,1,1.36,0.29,21.4,0.07,0.33,22.8,0.29,0.0,0.0,23.4,34.1,68.7,3.3,34.1,23.4,0.0,1.36,0.58,2.43,1.36,0.49,0.0,0.1,0.19,0.29,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.46,0.87,0.58,0.78,75.0,0.19,1.26,0.0,1.26,0.58,2.04,0.78,0.0,43.3,21.5,125.4,52.0,1.36,0.97,0.68,1.75,1.75,25.1,3.69,0.1,0.0,0.97,0.68,0.0,0.49,0.87,35.7
1507,27,7,7,630,7.0,Mike Maignan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,34.4,77.2,0.0,34.4,26.6,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.29,0.0,36.6,26.9,141.1,95.9,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,100.0
1508,23,18,13,1101,12.2,Linton Maina,2,1.89,0.66,34.8,0.09,0.25,14.9,0.0,0.0,0.0,17.3,25.4,68.1,2.7,25.4,17.3,0.41,1.56,0.98,3.03,2.3,0.16,0.25,0.33,0.0,0.0,0.49,0.33,0.0,0.16,0.0,0.0,0.0,0.98,0.66,0.41,0.9,45.5,0.49,0.49,0.0,0.49,0.25,1.23,0.49,0.0,36.1,22.1,171.3,84.3,3.2,1.23,1.56,2.54,0.98,23.5,7.62,0.0,0.0,0.9,0.98,0.9,0.08,0.9,8.3
1509,25,11,6,634,7.0,Ainsley Maitland-Niles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,42.4,81.5,3.86,42.4,34.6,0.0,0.86,0.86,1.71,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.57,1.57,2.0,78.6,0.43,1.71,0.14,1.57,1.29,4.0,2.43,0.0,54.1,22.0,112.3,46.9,0.57,0.57,0.14,0.86,0.71,30.4,1.29,0.43,0.0,0.57,0.57,0.0,1.0,0.86,53.8
1510,25,17,9,801,8.9,Lovro Majer,1,1.8,0.34,18.8,0.0,0.0,22.9,0.45,0.11,0.11,43.9,55.3,79.5,7.87,55.3,43.9,0.22,2.02,2.25,3.82,2.25,0.56,0.11,0.34,0.45,0.11,0.34,0.11,0.22,0.0,0.0,0.0,0.0,2.02,0.79,0.34,1.24,27.3,0.9,1.12,0.0,1.12,1.57,3.6,0.45,0.11,67.2,52.1,351.6,167.1,2.92,3.71,0.22,2.7,1.57,47.5,6.29,0.22,0.0,2.81,1.69,0.0,0.11,0.22,33.3
1511,24,16,11,805,8.9,Jean-Victor Makengo,0,0.79,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,29.7,35.5,83.5,4.04,35.5,29.7,0.11,0.56,0.67,1.46,1.24,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.8,1.46,0.56,0.9,62.5,0.34,0.9,0.22,0.67,1.01,2.81,0.34,0.0,44.2,29.0,170.1,77.1,2.02,1.91,0.0,1.69,1.24,32.6,3.48,0.22,0.0,1.01,1.46,0.0,0.56,0.11,83.3
1512,24,2,1,129,1.4,Jean-Victor Makengo,0,0.71,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,51.4,55.7,92.3,5.71,55.7,51.4,0.0,0.71,0.71,2.14,1.43,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,2.86,0.0,2.86,0.71,0.0,0.71,2.14,2.86,0.71,0.0,63.6,52.1,352.9,157.9,2.86,2.86,0.71,1.43,2.14,48.6,5.0,0.0,0.0,0.71,1.43,0.0,0.0,2.14,0.0
1513,20,8,1,198,2.2,Béni Makouana,0,2.73,0.45,16.7,0.0,0.0,13.9,0.0,0.0,0.0,6.82,17.3,39.5,0.91,17.3,6.82,0.0,0.45,0.45,0.91,0.45,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.91,0.0,0.91,1.36,0.45,0.91,0.0,0.45,0.45,0.0,30.5,22.3,192.7,82.3,4.09,1.82,0.0,1.82,2.27,20.9,7.73,0.45,0.0,1.36,0.45,0.0,1.36,3.18,30.0
1514,28,12,10,711,7.9,Nemanja Maksimovi?,0,0.51,0.13,25.0,0.0,0.0,18.8,0.0,0.0,0.0,20.0,24.6,81.4,1.65,24.6,20.0,0.0,0.38,0.13,0.63,0.51,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.51,0.63,1.14,55.6,0.51,2.15,1.14,1.01,1.27,2.91,1.01,0.0,35.2,16.3,71.0,34.6,0.51,1.01,0.13,1.01,0.51,18.2,1.52,0.0,0.0,0.63,0.63,0.0,1.01,0.76,57.1
1515,23,13,9,845,9.4,Tyrell Malacia,0,0.32,0.11,33.3,0.0,0.0,20.7,0.0,0.0,0.0,39.5,47.6,83.0,2.87,47.6,39.5,0.0,0.11,0.21,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.81,0.74,1.6,46.7,0.85,0.96,0.21,0.74,1.6,4.26,3.62,0.0,60.0,28.1,143.8,73.7,1.49,1.28,0.11,1.28,0.32,32.1,2.13,0.32,0.0,2.23,0.85,0.11,0.53,0.32,62.5
1516,19,1,0,10,0.1,Lorenzo Malagrida,0,10.0,10.0,100.0,0.0,0.0,10.6,0.0,0.0,0.0,20.0,20.0,100.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,20.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1517,21,9,1,322,3.6,Daniel Maldini,1,1.94,1.11,57.1,0.14,0.25,16.8,0.0,0.0,0.0,21.1,29.2,72.4,1.11,29.2,21.1,0.0,0.28,0.83,2.78,1.67,0.0,0.28,0.28,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.56,0.83,1.39,60.0,0.56,1.11,0.0,1.11,0.28,2.22,1.67,0.0,43.3,22.2,132.2,58.1,1.94,1.67,0.56,3.33,0.56,26.7,5.83,0.0,0.0,1.39,2.22,0.0,1.39,2.78,33.3
1518,24,7,4,297,3.3,Youssef Maleh,0,2.12,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,28.8,35.2,81.9,3.33,35.2,28.8,0.0,1.82,1.52,2.12,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.3,0.0,1.21,0.0,1.21,1.52,0.0,1.52,0.3,1.21,0.91,0.0,45.5,28.2,97.3,43.6,0.91,1.21,0.3,1.82,1.82,29.1,5.15,0.61,0.0,2.42,0.91,0.0,0.91,1.21,42.9
1519,24,5,2,177,2.0,Youssef Maleh,0,1.5,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,17.5,25.0,70.0,2.5,25.0,17.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.5,1.5,100.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,40.0,16.5,59.0,19.0,1.0,0.5,0.5,1.0,1.5,18.5,3.0,1.0,0.0,4.0,0.5,0.5,2.5,1.0,71.4
1520,24,13,11,821,9.1,Donyell Malen,0,2.64,1.32,50.0,0.0,0.0,16.5,0.11,0.0,0.0,23.0,31.5,72.8,1.98,31.5,23.0,0.11,1.65,1.1,3.74,2.2,0.66,0.44,0.11,0.33,0.0,0.44,0.22,0.0,0.11,0.0,0.11,0.0,0.55,0.22,0.11,0.33,33.3,0.22,0.99,0.0,0.99,0.44,0.99,0.55,0.0,44.1,30.9,186.7,96.7,3.96,1.87,1.65,2.42,2.64,35.2,9.23,0.0,0.0,0.88,1.76,0.22,0.55,0.66,45.5
1521,29,15,5,553,6.1,Ruslan Malinovskyi,1,3.11,0.98,31.6,0.05,0.17,25.6,0.0,0.0,0.0,40.7,54.4,74.7,8.2,54.4,40.7,0.33,2.13,2.46,4.26,2.62,1.15,0.16,0.16,0.16,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.3,1.31,0.98,2.79,35.3,1.8,1.31,0.16,1.15,0.82,3.11,0.33,0.0,69.7,45.6,241.5,105.2,3.11,2.79,0.49,3.44,1.48,49.7,5.9,0.33,0.0,1.64,1.8,0.0,0.82,1.15,41.7
1522,29,6,4,365,4.1,Ruslan Malinovskyi,1,3.41,0.73,21.4,0.07,0.33,26.0,0.73,0.0,0.0,33.7,44.1,76.2,4.63,44.1,33.7,0.0,2.2,0.98,5.85,2.93,0.98,0.49,0.73,0.73,0.0,0.49,0.24,0.0,0.0,0.24,0.0,0.0,1.46,0.49,0.73,1.46,50.0,0.73,1.22,0.0,1.22,0.24,1.71,1.22,0.0,58.5,41.5,263.4,141.2,2.93,2.44,0.24,2.68,2.2,42.7,7.07,0.49,0.0,1.46,1.46,0.24,0.73,1.22,37.5
1523,31,15,15,1203,13.4,Hugo Mallo,0,0.9,0.3,33.3,0.0,0.0,12.7,0.0,0.0,0.0,42.0,54.6,77.0,2.69,54.6,42.0,0.0,0.45,1.04,2.01,1.49,0.3,0.07,0.15,0.0,0.0,0.22,0.15,0.07,0.0,0.0,0.0,0.0,2.09,0.97,1.19,1.72,69.6,0.52,1.04,0.07,0.97,0.67,2.76,2.61,0.0,65.7,32.2,140.7,63.3,1.64,1.04,0.07,1.04,0.3,40.1,5.3,0.22,0.0,2.24,0.97,0.3,2.01,1.19,62.8
1524,27,5,0,69,0.8,Mickael Malsa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,25.0,65.0,6.25,25.0,16.3,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.25,5.0,25.0,3.75,1.25,1.25,0.0,2.5,5.0,3.75,0.0,38.8,21.3,96.3,11.3,0.0,0.0,0.0,2.5,2.5,18.8,0.0,0.0,0.0,2.5,0.0,0.0,1.25,1.25,50.0
1525,22,21,21,1890,21.0,Giorgi Mamardashvili,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.2,76.0,0.05,30.2,23.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.38,0.05,33.2,17.8,82.1,48.3,0.0,0.0,0.0,0.0,0.05,14.8,0.0,0.05,0.0,0.05,0.1,0.0,0.14,0.05,75.0
